global_step,epoch,train/loss,train/accept_len,train/accept_rate
7332,0,0.734,2.268,0.392
7333,0,0.457,3.951,0.632
7334,0,0.641,2.821,0.472
7335,0,0.656,2.554,0.451
7336,0,0.715,2.379,0.387
7337,0,0.859,1.494,0.201
7338,0,0.773,2.049,0.348
7339,0,0.73,2.155,0.374
7340,0,0.746,2.163,0.353
7341,0,0.672,2.562,0.428
7342,0,0.73,2.204,0.374
7343,0,0.602,3.079,0.497
7344,0,0.664,2.615,0.458
7345,0,0.535,3.52,0.556
7346,0,0.625,2.882,0.476
7347,0,0.641,2.916,0.514
7348,0,0.742,2.217,0.351
7349,0,0.637,2.8,0.461
7350,0,0.727,2.374,0.405
7351,0,0.75,2.185,0.365
7352,0,0.789,2.099,0.318
7353,0,0.602,2.993,0.495
7354,0,0.41,4.284,0.706
7355,0,0.797,2.016,0.312
7356,0,0.711,2.282,0.397
7357,0,0.781,1.911,0.34
7358,0,0.727,2.139,0.376
7359,0,0.586,3.058,0.532
7360,0,0.656,2.777,0.448
7361,0,0.73,2.309,0.368
7362,0,0.617,2.951,0.485
7363,0,0.531,3.414,0.564
7364,0,0.789,1.863,0.314
7365,0,0.598,3.006,0.495
7366,0,0.711,2.339,0.4
7367,0,0.633,2.875,0.465
7368,0,0.621,2.922,0.474
7369,0,0.832,1.675,0.267
7370,0,0.287,5.487,0.791
7371,0,0.543,3.31,0.54
7372,0,0.471,3.944,0.6
7373,0,0.668,2.451,0.425
7374,0,0.699,2.483,0.415
7375,0,0.586,2.948,0.531
7376,0,0.551,3.382,0.551
7377,0,0.711,2.364,0.394
7378,0,0.699,2.331,0.382
7379,0,0.664,2.618,0.446
7380,0,0.598,3.039,0.495
7381,0,0.559,3.28,0.551
7382,0,0.789,1.961,0.331
7383,0,0.648,2.793,0.455
7384,0,0.598,3.025,0.504
7385,0,0.719,2.271,0.379
7386,0,0.547,3.366,0.542
7387,0,0.656,2.736,0.436
7388,0,0.719,2.325,0.383
7389,0,0.699,2.406,0.393
7390,0,0.578,3.207,0.53
7391,0,0.656,2.601,0.466
7392,0,0.633,2.687,0.451
7393,0,0.688,2.622,0.43
7394,0,0.527,3.425,0.567
7395,0,0.625,2.918,0.465
7396,0,0.652,2.663,0.451
7397,0,0.754,1.949,0.344
7398,0,0.633,2.746,0.471
7399,0,0.746,2.188,0.372
7400,0,0.641,2.934,0.485
7401,0,0.652,2.77,0.462
7402,0,0.703,2.331,0.406
7403,0,0.664,2.627,0.426
7404,0,0.781,1.855,0.324
7405,0,0.664,2.656,0.443
7406,0,0.734,2.217,0.379
7407,0,0.68,2.555,0.436
7408,0,0.707,2.414,0.406
7409,0,0.625,2.892,0.463
7410,0,0.719,2.198,0.363
7411,0,0.742,2.176,0.387
7412,0,0.656,2.708,0.453
7413,0,0.785,1.809,0.311
7414,0,0.738,2.234,0.344
7415,0,0.672,2.68,0.431
7416,0,0.695,2.562,0.433
7417,0,0.742,2.239,0.373
7418,0,0.68,2.663,0.448
7419,0,0.668,2.624,0.449
7420,0,0.656,2.789,0.468
7421,0,0.758,2.206,0.38
7422,0,0.594,3.063,0.527
7423,0,0.566,3.156,0.527
7424,0,0.609,3.006,0.504
7425,0,0.727,2.302,0.395
7426,0,0.766,2.212,0.373
7427,0,0.805,1.818,0.289
7428,0,0.656,2.558,0.434
7429,0,0.652,2.837,0.473
7430,0,0.828,1.796,0.292
7431,0,0.703,2.439,0.391
7432,0,0.523,3.534,0.573
7433,0,0.562,3.294,0.529
7434,0,0.535,3.332,0.578
7435,0,0.719,2.373,0.38
7436,0,0.443,3.902,0.638
7437,0,0.578,3.227,0.528
7438,0,0.73,2.242,0.382
7439,0,0.66,2.666,0.437
7440,0,0.656,2.558,0.448
7441,0,0.586,3.14,0.538
7442,0,0.703,2.235,0.397
7443,0,0.652,2.683,0.44
7444,0,0.648,2.639,0.445
7445,0,0.555,3.296,0.528
7446,0,0.762,2.146,0.34
7447,0,0.703,2.469,0.398
7448,0,0.605,2.914,0.502
7449,0,0.746,2.116,0.337
7450,0,0.602,3.189,0.517
7451,0,0.641,2.658,0.487
7452,0,0.828,1.64,0.283
7453,0,0.711,2.363,0.42
7454,0,0.648,2.823,0.454
7455,0,0.625,2.908,0.483
7456,0,0.574,3.229,0.517
7457,0,0.684,2.46,0.428
7458,0,0.641,2.674,0.454
7459,0,0.711,2.3,0.389
7460,0,0.594,3.161,0.523
7461,0,0.42,4.231,0.673
7462,0,0.672,2.678,0.45
7463,0,0.773,2.047,0.332
7464,0,0.664,2.637,0.419
7465,0,0.477,3.73,0.61
7466,0,0.668,2.607,0.429
7467,0,0.703,2.443,0.403
7468,0,0.719,2.227,0.376
7469,0,0.562,3.252,0.545
7470,0,0.531,3.589,0.563
7471,0,0.883,1.935,0.298
7472,0,0.48,3.813,0.632
7473,0,0.75,2.223,0.345
7474,0,0.695,2.575,0.421
7475,0,0.734,2.115,0.387
7476,0,0.508,3.583,0.6
7477,0,0.875,1.903,0.246
7478,0,0.699,2.428,0.406
7479,0,0.785,2.079,0.334
7480,0,0.734,2.182,0.387
7481,0,0.691,2.58,0.406
7482,0,0.531,3.261,0.593
7483,0,0.789,1.84,0.313
7484,0,0.77,1.996,0.322
7485,0,0.547,3.347,0.559
7486,0,0.68,2.605,0.411
7487,0,0.789,1.841,0.284
7488,0,0.754,2.183,0.369
7489,0,0.742,2.281,0.366
7490,0,0.531,3.407,0.57
7491,0,0.699,2.277,0.389
7492,0,0.645,2.849,0.457
7493,0,0.719,2.214,0.387
7494,0,0.672,2.644,0.419
7495,0,0.695,2.492,0.397
7496,0,0.488,3.679,0.611
7497,0,0.75,2.082,0.346
7498,0,0.633,2.859,0.468
7499,0,0.594,3.002,0.525
7500,0,0.664,2.712,0.448
7501,0,0.574,3.318,0.543
7502,0,0.711,2.3,0.415
7503,0,0.547,3.193,0.551
7504,0,0.656,2.738,0.444
7505,0,0.699,2.532,0.436
7506,0,0.648,2.826,0.469
7507,0,0.742,2.206,0.371
7508,0,0.664,2.821,0.434
7509,0,0.758,2.071,0.342
7510,0,0.57,3.161,0.543
7511,0,0.75,2.265,0.351
7512,0,0.797,2.039,0.312
7513,0,0.781,1.985,0.337
7514,0,0.551,3.402,0.569
7515,0,0.668,2.451,0.428
7516,0,0.562,3.395,0.542
7517,0,0.719,2.296,0.383
7518,0,0.496,3.801,0.617
7519,0,0.531,3.23,0.581
7520,0,0.469,3.815,0.63
7521,0,0.969,1.104,0.049
7522,0,0.727,2.286,0.389
7523,0,0.664,2.564,0.43
7524,0,0.555,3.351,0.551
7525,0,0.656,2.84,0.442
7526,0,0.812,1.711,0.281
7527,0,0.711,2.238,0.394
7528,0,0.672,2.584,0.427
7529,0,0.621,2.887,0.51
7530,0,0.609,2.937,0.474
7531,0,0.555,3.301,0.532
7532,0,0.703,2.41,0.41
7533,0,0.516,3.549,0.595
7534,0,0.566,3.189,0.524
7535,0,0.648,2.838,0.49
7536,0,0.617,2.933,0.487
7537,0,0.742,2.173,0.367
7538,0,0.617,2.87,0.461
7539,0,0.781,1.918,0.329
7540,0,0.703,2.48,0.421
7541,0,0.668,2.695,0.441
7542,0,0.648,2.749,0.463
7543,0,0.42,4.105,0.653
7544,0,0.723,2.161,0.391
7545,0,0.711,2.359,0.42
7546,0,0.789,1.942,0.346
7547,0,0.695,2.365,0.408
7548,0,0.703,2.526,0.407
7549,0,0.641,2.79,0.45
7550,0,0.711,2.345,0.409
7551,0,0.656,2.783,0.453
7552,0,0.586,3.184,0.526
7553,0,0.75,2.19,0.333
7554,0,0.719,2.224,0.375
7555,0,0.68,2.538,0.434
7556,0,0.758,2.272,0.327
7557,0,0.445,3.826,0.61
7558,0,0.625,2.87,0.488
7559,0,0.578,3.262,0.55
7560,0,0.711,2.459,0.411
7561,0,0.789,2.005,0.337
7562,0,0.703,2.477,0.435
7563,0,0.594,3.09,0.509
7564,0,0.625,2.883,0.475
7565,0,0.75,2.145,0.366
7566,0,0.785,1.942,0.327
7567,0,0.688,2.484,0.402
7568,0,0.652,2.673,0.441
7569,0,0.703,2.585,0.421
7570,0,0.719,2.315,0.385
7571,0,0.688,2.693,0.4
7572,0,0.578,3.056,0.523
7573,0,0.742,2.34,0.381
7574,0,0.852,1.887,0.299
7575,0,0.645,2.812,0.465
7576,0,0.727,2.126,0.359
7577,0,0.711,2.401,0.38
7578,0,0.688,2.509,0.419
7579,0,0.727,2.158,0.386
7580,0,0.746,2.262,0.362
7581,0,0.498,3.677,0.605
7582,0,0.453,3.861,0.63
7583,0,0.738,2.269,0.365
7584,0,0.625,2.768,0.467
7585,0,0.703,2.393,0.381
7586,0,0.668,2.626,0.441
7587,0,0.641,2.61,0.455
7588,0,0.633,2.654,0.455
7589,0,0.582,3.22,0.518
7590,0,0.602,2.987,0.504
7591,0,0.002,2.0,1.0
7592,0,0.797,1.939,0.3
7593,0,0.688,2.526,0.427
7594,0,0.66,2.576,0.471
7595,0,0.566,3.228,0.539
7596,0,0.695,2.47,0.427
7597,0,0.664,2.437,0.422
7598,0,0.711,2.325,0.417
7599,0,0.629,2.864,0.47
7600,0,0.672,2.515,0.422
7601,0,0.598,2.873,0.501
7602,0,0.766,2.018,0.348
7603,0,0.805,1.842,0.314
7604,0,0.766,2.084,0.357
7605,0,0.602,3.054,0.538
7606,0,0.467,3.795,0.639
7607,0,0.777,1.851,0.323
7608,0,0.711,2.325,0.398
7609,0,0.672,2.529,0.428
7610,0,0.68,2.471,0.418
7611,0,0.664,2.561,0.443
7612,0,0.664,2.585,0.463
7613,0,0.609,3.024,0.497
7614,0,0.691,2.511,0.433
7615,0,0.508,3.461,0.573
7616,0,0.594,2.952,0.501
7617,0,0.797,1.801,0.313
7618,0,0.758,2.077,0.338
7619,0,0.742,2.175,0.382
7620,0,0.719,2.321,0.401
7621,0,0.562,3.164,0.536
7622,0,0.512,3.721,0.596
7623,0,0.633,2.891,0.484
7624,0,0.793,1.974,0.318
7625,0,0.715,2.307,0.397
7626,0,0.711,2.474,0.396
7627,0,0.52,3.31,0.567
7628,0,0.727,2.206,0.339
7629,0,0.742,2.129,0.36
7630,0,0.641,2.709,0.474
7631,0,0.477,3.855,0.616
7632,0,0.648,2.536,0.428
7633,0,0.633,2.771,0.468
7634,0,0.648,2.816,0.447
7635,0,0.555,3.288,0.552
7636,0,0.617,3.073,0.504
7637,0,0.664,2.703,0.447
7638,0,0.789,1.922,0.331
7639,0,0.562,3.148,0.531
7640,0,0.609,2.918,0.488
7641,0,0.648,2.706,0.457
7642,0,0.75,1.9,0.357
7643,0,0.566,3.174,0.559
7644,0,0.703,2.423,0.399
7645,0,0.695,2.416,0.392
7646,0,0.797,2.027,0.348
7647,0,0.766,2.072,0.351
7648,0,0.59,3.172,0.512
7649,0,0.59,3.163,0.522
7650,0,0.68,2.579,0.434
7651,0,0.543,3.372,0.551
7652,0,0.719,2.272,0.388
7653,0,0.766,2.091,0.364
7654,0,0.586,3.091,0.516
7655,0,0.734,2.276,0.396
7656,0,0.496,3.558,0.611
7657,0,0.594,3.028,0.502
7658,0,0.727,2.264,0.403
7659,0,0.742,2.131,0.372
7660,0,0.547,3.403,0.542
7661,0,0.758,2.051,0.332
7662,0,0.551,3.23,0.545
7663,0,0.691,2.464,0.397
7664,0,0.719,2.247,0.376
7665,0,0.727,2.336,0.398
7666,0,0.547,3.187,0.534
7667,0,0.719,2.293,0.382
7668,0,0.555,3.258,0.547
7669,0,0.672,2.443,0.416
7670,0,0.652,2.592,0.447
7671,0,0.641,2.75,0.445
7672,0,0.648,2.64,0.457
7673,0,0.57,3.198,0.526
7674,0,0.59,3.11,0.522
7675,0,0.645,2.738,0.465
7676,0,0.809,1.653,0.309
7677,0,0.711,2.344,0.401
7678,0,0.578,3.055,0.533
7679,0,0.602,2.942,0.484
7680,0,0.664,2.579,0.449
7681,0,0.629,2.965,0.488
7682,0,0.664,2.62,0.438
7683,0,0.59,3.223,0.525
7684,0,0.508,3.554,0.601
7685,0,0.785,2.032,0.333
7686,0,0.734,2.198,0.374
7687,0,0.621,2.92,0.474
7688,0,0.688,2.536,0.424
7689,0,0.641,2.574,0.426
7690,0,0.566,3.193,0.544
7691,0,0.463,3.807,0.62
7692,0,0.531,3.261,0.556
7693,0,0.766,1.94,0.322
7694,0,0.477,3.746,0.623
7695,0,0.812,1.774,0.306
7696,0,0.699,2.357,0.391
7697,0,0.797,1.843,0.308
7698,0,0.746,2.319,0.532
7699,0,0.547,3.439,0.566
7700,0,0.594,3.072,0.531
7701,0,0.734,2.15,0.357
7702,0,0.652,2.751,0.442
7703,0,0.539,3.471,0.563
7704,0,0.566,3.249,0.538
7705,0,0.703,2.619,0.41
7706,0,0.66,2.441,0.397
7707,0,0.539,3.416,0.569
7708,0,0.621,2.901,0.476
7709,0,0.555,3.186,0.539
7710,0,0.703,2.465,0.42
7711,0,0.711,2.375,0.384
7712,0,0.656,2.646,0.47
7713,0,0.664,2.663,0.444
7714,0,0.539,3.379,0.557
7715,0,0.641,2.795,0.461
7716,0,0.727,2.186,0.378
7717,0,0.719,2.348,0.383
7718,0,0.738,2.165,0.386
7719,0,0.711,2.342,0.391
7720,0,0.57,3.149,0.528
7721,0,0.641,2.834,0.499
7722,0,0.57,3.13,0.521
7723,0,0.516,3.452,0.57
7724,0,0.656,2.506,0.444
7725,0,0.602,2.932,0.468
7726,0,0.605,2.952,0.505
7727,0,0.758,1.983,0.322
7728,0,0.73,2.224,0.373
7729,0,0.555,3.231,0.542
7730,0,0.742,2.171,0.357
7731,0,0.547,3.264,0.56
7732,0,0.555,3.314,0.541
7733,0,0.703,2.246,0.41
7734,0,0.781,1.995,0.366
7735,0,0.688,2.407,0.431
7736,0,0.516,3.567,0.579
7737,0,0.719,2.341,0.384
7738,0,0.859,1.487,0.24
7739,0,0.457,3.829,0.61
7740,0,0.781,1.975,0.306
7741,0,0.633,2.801,0.46
7742,0,0.664,2.509,0.457
7743,0,0.766,2.169,0.359
7744,0,0.414,4.35,0.671
7745,0,0.594,3.168,0.494
7746,0,0.73,2.213,0.373
7747,0,0.766,1.942,0.337
7748,0,0.648,2.536,0.445
7749,0,0.672,2.792,0.454
7750,0,0.715,2.339,0.395
7751,0,0.652,2.622,0.465
7752,0,0.742,2.19,0.416
7753,0,0.711,2.391,0.408
7754,0,0.734,2.311,0.38
7755,0,0.578,3.067,0.546
7756,0,0.688,2.715,0.426
7757,0,0.781,1.899,0.32
7758,0,0.656,2.892,0.464
7759,0,0.691,2.497,0.426
7760,0,0.797,1.859,0.317
7761,0,0.609,2.976,0.488
7762,0,0.562,3.277,0.552
7763,0,0.586,3.07,0.527
7764,0,0.562,3.05,0.544
7765,0,0.812,1.83,0.291
7766,0,0.645,2.76,0.453
7767,0,0.664,2.597,0.466
7768,0,0.77,2.069,0.338
7769,0,0.668,2.523,0.441
7770,0,0.742,2.217,0.359
7771,0,0.555,3.335,0.529
7772,0,0.633,2.908,0.49
7773,0,0.758,2.087,0.352
7774,0,0.672,2.591,0.43
7775,0,0.719,2.333,0.384
7776,0,0.586,3.008,0.506
7777,0,0.699,2.381,0.403
7778,0,0.68,2.458,0.425
7779,0,0.812,1.85,0.309
7780,0,0.559,3.214,0.532
7781,0,0.719,2.426,0.406
7782,0,0.703,2.377,0.402
7783,0,0.625,3.078,0.501
7784,0,0.691,2.649,0.431
7785,0,0.812,1.848,0.252
7786,0,0.656,2.604,0.447
7787,0,0.781,1.971,0.334
7788,0,0.766,1.958,0.316
7789,0,0.641,2.734,0.466
7790,0,0.648,2.653,0.463
7791,0,0.605,3.008,0.481
7792,0,0.555,3.303,0.563
7793,0,0.766,2.016,0.338
7794,0,0.723,2.327,0.386
7795,0,0.789,1.893,0.313
7796,0,0.68,2.489,0.415
7797,0,0.684,2.542,0.441
7798,0,0.789,2.011,0.321
7799,0,0.504,3.605,0.581
7800,0,0.77,2.079,0.352
7801,0,0.68,2.586,0.425
7802,0,0.684,2.493,0.421
7803,0,0.645,2.78,0.44
7804,0,0.617,2.899,0.513
7805,0,0.66,2.334,0.395
7806,0,0.625,2.862,0.493
7807,0,0.758,2.079,0.348
7808,0,0.555,3.333,0.54
7809,0,0.699,2.459,0.431
7810,0,0.535,3.342,0.565
7811,0,0.824,1.732,0.286
7812,0,0.734,2.273,0.389
7813,0,0.691,2.485,0.404
7814,0,0.656,2.5,0.443
7815,0,0.539,3.363,0.548
7816,0,0.707,2.304,0.373
7817,0,0.711,2.368,0.392
7818,0,0.582,3.137,0.523
7819,0,0.637,2.716,0.446
7820,0,0.766,1.998,0.33
7821,0,0.602,2.912,0.494
7822,0,0.672,2.105,0.378
7823,0,0.754,1.995,0.348
7824,0,0.625,2.774,0.459
7825,0,0.727,2.286,0.385
7826,0,0.66,2.61,0.436
7827,0,0.523,3.569,0.586
7828,0,0.566,3.287,0.541
7829,0,0.516,3.655,0.571
7830,0,0.82,1.789,0.286
7831,0,0.578,3.242,0.535
7832,0,0.844,1.646,0.237
7833,0,0.645,2.747,0.456
7834,0,0.844,1.625,0.248
7835,0,0.492,4.022,0.637
7836,0,0.719,2.228,0.386
7837,0,0.602,3.026,0.512
7838,0,0.672,2.482,0.408
7839,0,0.867,1.583,0.225
7840,0,0.734,2.325,0.401
7841,0,0.711,2.394,0.432
7842,0,0.594,3.149,0.506
7843,0,0.695,2.66,0.425
7844,0,0.836,1.748,0.304
7845,0,0.672,2.516,0.442
7846,0,0.625,2.889,0.491
7847,0,0.629,2.72,0.461
7848,0,0.539,3.419,0.576
7849,0,0.637,2.9,0.448
7850,0,0.609,3.114,0.512
7851,0,0.641,2.682,0.46
7852,0,0.73,2.452,0.393
7853,0,0.594,2.948,0.502
7854,0,0.727,2.242,0.363
7855,0,0.68,2.413,0.421
7856,0,0.57,3.258,0.525
7857,0,0.621,3.047,0.487
7858,0,0.602,3.054,0.501
7859,0,0.664,2.696,0.432
7860,0,0.719,2.196,0.38
7861,0,0.711,2.296,0.374
7862,0,0.406,4.146,0.696
7863,0,0.711,2.323,0.388
7864,0,0.645,2.77,0.46
7865,0,0.504,3.642,0.584
7866,0,0.727,2.28,0.369
7867,0,0.82,1.736,0.253
7868,0,0.785,1.799,0.303
7869,0,0.758,2.072,0.353
7870,0,0.66,2.633,0.45
7871,0,0.758,2.091,0.357
7872,0,0.633,2.64,0.452
7873,0,0.68,2.465,0.427
7874,0,0.68,2.499,0.402
7875,0,0.504,3.504,0.592
7876,0,0.602,3.111,0.525
7877,0,0.586,3.173,0.53
7878,0,0.602,3.061,0.528
7879,0,0.695,2.39,0.406
7880,0,0.664,2.638,0.443
7881,0,0.734,2.309,0.363
7882,0,0.574,3.2,0.517
7883,0,0.719,2.401,0.394
7884,0,0.609,2.906,0.495
7885,0,0.75,2.154,0.343
7886,0,0.648,2.741,0.439
7887,0,0.773,1.997,0.346
7888,0,0.641,2.956,0.472
7889,0,0.641,2.835,0.483
7890,0,0.418,4.241,0.686
7891,0,0.848,1.545,0.26
7892,0,0.5,3.747,0.575
7893,0,0.711,2.438,0.41
7894,0,0.516,3.658,0.588
7895,0,0.625,2.761,0.486
7896,0,0.75,2.286,0.388
7897,0,0.742,2.212,0.381
7898,0,0.824,1.707,0.278
7899,0,0.781,2.072,0.358
7900,0,0.711,2.467,0.389
7901,0,0.711,2.5,0.415
7902,0,0.617,2.93,0.486
7903,0,0.469,3.705,0.617
7904,0,0.797,1.991,0.31
7905,0,0.598,2.818,0.51
7906,0,0.508,3.582,0.587
7907,0,0.531,3.479,0.568
7908,0,0.582,3.259,0.515
7909,0,0.648,2.709,0.448
7910,0,0.477,3.882,0.635
7911,0,0.703,2.439,0.423
7912,0,0.578,3.025,0.508
7913,0,0.695,2.506,0.413
7914,0,0.719,2.279,0.422
7915,0,0.699,2.409,0.422
7916,0,0.52,3.573,0.578
7917,0,0.566,3.109,0.527
7918,0,0.75,2.129,0.353
7919,0,0.629,2.581,0.426
7920,0,0.59,2.961,0.521
7921,0,0.523,3.379,0.554
7922,0,0.75,2.028,0.331
7923,0,0.773,1.925,0.346
7924,0,0.586,3.192,0.502
7925,0,0.734,2.138,0.352
7926,0,0.543,3.414,0.555
7927,0,0.625,2.949,0.469
7928,0,0.723,2.3,0.395
7929,0,0.695,2.314,0.392
7930,0,0.688,2.455,0.431
7931,0,0.578,3.048,0.513
7932,0,0.492,3.855,0.598
7933,0,0.617,2.931,0.472
7934,0,0.465,3.888,0.615
7935,0,0.766,2.046,0.327
7936,0,0.551,3.198,0.534
7937,0,0.73,2.182,0.388
7938,0,0.824,2.042,0.365
7939,0,0.48,3.71,0.619
7940,0,0.59,2.972,0.505
7941,0,0.633,2.734,0.462
7942,0,0.738,2.306,0.38
7943,0,0.539,3.255,0.553
7944,0,0.82,1.699,0.27
7945,0,0.586,3.149,0.53
7946,0,0.496,3.647,0.582
7947,0,0.609,2.945,0.476
7948,0,0.582,3.432,0.591
7949,0,0.766,2.091,0.341
7950,0,0.812,1.776,0.314
7951,0,0.531,3.361,0.556
7952,0,0.602,2.976,0.499
7953,0,0.695,2.445,0.433
7954,0,0.773,2.051,0.303
7955,0,0.617,2.883,0.502
7956,0,0.734,2.23,0.37
7957,0,0.605,2.982,0.499
7958,0,0.594,2.873,0.493
7959,0,0.656,2.699,0.437
7960,0,0.508,3.644,0.581
7961,0,0.602,3.084,0.519
7962,0,0.617,2.945,0.479
7963,0,0.68,2.504,0.425
7964,0,0.727,2.192,0.361
7965,0,0.555,3.355,0.565
7966,0,0.715,2.405,0.393
7967,0,0.684,2.62,0.421
7968,0,0.672,2.631,0.432
7969,0,0.668,2.584,0.437
7970,0,0.617,3.003,0.505
7971,0,0.621,2.908,0.475
7972,0,0.719,2.292,0.355
7973,0,0.699,2.663,0.434
7974,0,0.488,3.865,0.602
7975,0,0.711,2.301,0.396
7976,0,0.738,2.285,0.363
7977,0,0.602,3.035,0.488
7978,0,0.633,2.845,0.486
7979,0,0.801,1.88,0.311
7980,0,0.684,2.722,0.409
7981,0,0.52,3.558,0.562
7982,0,0.832,1.709,0.246
7983,0,0.828,1.729,0.288
7984,0,0.719,2.309,0.382
7985,0,0.789,2.011,0.317
7986,0,0.447,4.005,0.657
7987,0,0.586,3.132,0.529
7988,0,0.781,1.778,0.316
7989,0,0.566,3.193,0.523
7990,0,0.672,2.6,0.408
7991,0,0.699,2.224,0.391
7992,0,0.539,3.53,0.553
7993,0,0.773,2.024,0.323
7994,0,0.805,1.874,0.325
7995,0,0.758,2.077,0.347
7996,0,0.652,2.558,0.444
7997,0,0.688,2.419,0.402
7998,0,0.594,3.074,0.521
7999,0,0.91,1.466,0.22
8000,0,0.555,3.289,0.537
8001,0,0.789,1.871,0.311
8002,0,0.695,2.464,0.411
8003,0,0.867,1.589,0.146
8004,0,0.66,2.668,0.429
8005,0,0.539,3.361,0.579
8006,0,0.727,2.213,0.37
8007,0,0.613,2.839,0.485
8008,0,0.75,2.08,0.335
8009,0,0.562,3.152,0.554
8010,0,0.508,3.643,0.593
8011,0,0.602,2.806,0.51
8012,0,0.797,1.842,0.298
8013,0,0.652,2.84,0.465
8014,0,0.703,2.323,0.397
8015,0,0.648,2.794,0.463
8016,0,0.457,4.042,0.637
8017,0,0.656,2.787,0.46
8018,0,0.523,3.393,0.582
8019,0,0.508,3.531,0.582
8020,0,0.555,3.27,0.541
8021,0,0.598,3.036,0.504
8022,0,0.781,1.972,0.338
8023,0,0.695,2.45,0.418
8024,0,0.715,2.234,0.367
8025,0,0.617,2.974,0.486
8026,0,0.586,3.227,0.522
8027,0,0.641,2.777,0.469
8028,0,0.762,2.022,0.324
8029,0,0.742,2.205,0.364
8030,0,0.672,2.545,0.441
8031,0,0.512,3.502,0.595
8032,0,0.492,3.587,0.59
8033,0,0.734,2.3,0.412
8034,0,0.777,1.875,0.329
8035,0,0.637,2.797,0.488
8036,0,0.742,2.18,0.36
8037,0,0.66,2.707,0.444
8038,0,0.641,2.847,0.465
8039,0,0.598,3.089,0.503
8040,0,0.656,2.599,0.453
8041,0,0.656,2.751,0.437
8042,0,0.574,3.218,0.505
8043,0,0.625,2.952,0.469
8044,0,0.598,3.045,0.493
8045,0,0.773,2.012,0.336
8046,0,0.633,2.74,0.494
8047,0,0.719,2.336,0.404
8048,0,0.648,2.712,0.449
8049,0,0.555,3.244,0.524
8050,0,0.539,3.323,0.528
8051,0,0.355,4.541,0.725
8052,0,0.625,2.795,0.465
8053,0,0.617,2.62,0.46
8054,0,0.668,2.607,0.432
8055,0,0.719,2.22,0.41
8056,0,0.59,3.127,0.513
8057,0,0.664,2.44,0.412
8058,0,0.734,2.394,0.403
8059,0,0.664,2.659,0.441
8060,0,0.719,2.245,0.37
8061,0,0.711,2.486,0.41
8062,0,0.98,1.587,0.219
8063,0,0.828,1.617,0.278
8064,0,0.746,2.062,0.36
8065,0,0.562,3.278,0.531
8066,0,0.707,2.372,0.375
8067,0,0.672,2.504,0.416
8068,0,0.648,2.711,0.442
8069,0,0.617,2.939,0.482
8070,0,0.641,2.82,0.462
8071,0,0.711,2.25,0.416
8072,0,0.559,3.043,0.53
8073,0,0.723,2.176,0.367
8074,0,0.531,3.405,0.568
8075,0,0.656,2.58,0.452
8076,0,0.812,1.8,0.318
8077,0,0.641,2.778,0.461
8078,0,0.4,4.342,0.687
8079,0,0.723,2.185,0.393
8080,0,0.559,3.277,0.548
8081,0,0.539,3.153,0.555
8082,0,0.547,3.291,0.561
8083,0,0.625,2.918,0.482
8084,0,0.516,3.612,0.585
8085,0,0.477,3.811,0.625
8086,0,0.66,2.71,0.455
8087,0,0.781,1.889,0.319
8088,0,0.625,2.712,0.454
8089,0,0.73,2.017,0.368
8090,0,0.633,2.655,0.451
8091,0,0.727,2.157,0.357
8092,0,0.68,2.442,0.419
8093,0,0.641,2.64,0.461
8094,0,0.645,2.603,0.459
8095,0,0.805,1.932,0.317
8096,0,0.68,2.443,0.412
8097,0,0.629,2.878,0.48
8098,0,0.465,3.91,0.613
8099,0,0.703,2.456,0.425
8100,0,0.609,2.854,0.489
8101,0,0.578,3.229,0.555
8102,0,0.82,1.747,0.299
8103,0,0.633,2.796,0.472
8104,0,0.664,2.491,0.446
8105,0,0.578,3.256,0.502
8106,0,0.855,1.632,0.267
8107,0,0.551,3.31,0.542
8108,0,0.695,2.439,0.425
8109,0,0.609,2.973,0.482
8110,0,0.656,2.797,0.436
8111,0,0.68,2.377,0.392
8112,0,0.594,3.171,0.497
8113,0,0.617,2.969,0.479
8114,0,0.527,3.457,0.561
8115,0,0.602,2.949,0.509
8116,0,0.586,3.189,0.506
8117,0,0.57,3.087,0.526
8118,0,0.539,3.38,0.57
8119,0,0.711,2.305,0.392
8120,0,0.762,2.065,0.334
8121,0,0.672,2.478,0.452
8122,0,0.73,2.083,0.382
8123,0,0.617,2.924,0.496
8124,0,0.742,2.259,0.366
8125,0,0.57,3.095,0.541
8126,0,0.535,3.291,0.564
8127,0,0.578,3.092,0.517
8128,0,0.625,2.853,0.483
8129,0,0.621,2.982,0.473
8130,0,0.672,2.595,0.46
8131,0,0.625,2.906,0.464
8132,0,0.664,2.467,0.435
8133,0,0.629,2.865,0.46
8134,0,0.703,2.457,0.384
8135,0,0.734,2.133,0.345
8136,0,0.586,3.119,0.544
8137,0,0.531,3.433,0.557
8138,0,0.723,2.259,0.402
8139,0,0.914,1.527,0.22
8140,0,0.758,2.125,0.345
8141,0,0.652,2.616,0.431
8142,0,0.703,2.396,0.407
8143,0,0.688,2.335,0.438
8144,0,0.809,1.726,0.281
8145,0,0.562,3.228,0.535
8146,0,0.688,2.589,0.419
8147,0,0.543,3.374,0.556
8148,0,0.445,4.049,0.657
8149,0,0.488,3.907,0.612
8150,0,0.715,2.485,0.402
8151,0,0.762,1.977,0.361
8152,0,0.512,3.462,0.58
